amount,from_user_id,to_user_id,from_name,to_name,created_at
844.10,17,4,Rachel,Eva,1999-08-26 09:06:18
549.61,9,4,Julia,Eva,1999-04-17 22:25:46
44.47,18,12,Steve,Mia,1999-12-19 09:37:41
133.55,16,13,Quinn,Nora,1999-02-18 06:04:00
194.71,19,13,Tina,Nora,1999-06-30 16:48:23
715.62,13,14,Nora,Oscar,1999-05-30 16:15:09
331.64,3,4,David,Eva,1999-01-23 14:20:24
689.98,3,2,David,Charlie,1999-07-03 23:58:11
244.00,11,7,Lily,Hannah,1999-03-02 08:46:30
95.68,8,13,Ivan,Nora,1999-10-19 22:29:23
412.11,9,12,Julia,Mia,1999-04-15 01:23:00
844.77,6,18,Grace,Steve,1999-08-09 01:43:37
45.43,12,6,Mia,Grace,1999-10-21 15:55:33
802.70,19,11,Tina,Lily,1999-09-29 15:12:49
609.12,19,3,Tina,David,1999-12-18 21:49:23
313.28,10,6,Kyle,Grace,1999-06-04 11:42:54
381.55,19,3,Tina,David,1999-08-04 19:01:08
507.86,10,3,Kyle,David,1999-05-03 00:44:34
966.58,2,12,Charlie,Mia,1999-04-13 16:15:34
451.13,8,14,Ivan,Oscar,1999-03-18 21:28:49
351.57,13,1,Nora,Bob,1999-10-23 08:01:01
599.78,3,10,David,Kyle,1999-07-27 10:43:21
920.33,2,2,Charlie,Charlie,1999-01-08 04:56:16
872.85,19,5,Tina,Frank,1999-02-24 03:54:07
882.62,12,14,Mia,Oscar,1999-07-06 21:40:33
722.34,12,18,Mia,Steve,1999-02-27 00:06:45
867.91,16,10,Quinn,Kyle,1999-10-26 08:54:02
37.60,7,16,Hannah,Quinn,1999-05-20 08:28:16
232.12,8,16,Ivan,Quinn,1999-03-03 07:20:24
703.05,7,4,Hannah,Eva,1999-05-05 06:31:24
169.27,13,4,Nora,Eva,1999-06-07 16:39:55
120.76,19,16,Tina,Quinn,1999-11-25 07:50:37
918.17,5,13,Frank,Nora,1999-08-31 20:02:36
813.23,7,10,Hannah,Kyle,1999-09-19 19:44:24
426.85,11,20,Lily,Alice,1999-10-02 20:34:14
691.28,17,15,Rachel,Paul,1999-03-12 02:44:39
345.31,8,15,Ivan,Paul,1999-09-02 03:09:07
752.99,8,14,Ivan,Oscar,1999-12-19 22:06:57
857.32,16,4,Quinn,Eva,1999-08-25 22:16:25
245.16,3,16,David,Quinn,1999-09-10 06:45:57
135.06,14,1,Oscar,Bob,1999-05-28 15:44:21
376.42,15,5,Paul,Frank,1999-07-30 17:13:10
936.59,3,11,David,Lily,1999-08-21 17:48:03
282.70,15,20,Paul,Alice,1999-04-05 07:11:39
452.90,7,6,Hannah,Grace,1999-01-07 12:30:23
528.91,5,4,Frank,Eva,1999-01-27 15:31:17
309.61,18,5,Steve,Frank,1999-11-11 16:15:23
830.75,18,14,Steve,Oscar,1999-01-13 03:34:56
487.70,7,19,Hannah,Tina,1999-03-16 19:08:10
970.88,11,5,Lily,Frank,1999-04-04 21:23:43
8.35,18,6,Steve,Grace,1999-05-17 13:11:08
276.80,1,3,Bob,David,1999-09-14 04:47:40
325.69,1,7,Bob,Hannah,1999-06-19 09:22:08
963.86,17,18,Rachel,Steve,1999-07-29 16:21:23
660.59,4,17,Eva,Rachel,1999-07-30 13:38:30
903.01,1,19,Bob,Tina,1999-01-17 18:39:57
893.83,8,5,Ivan,Frank,1999-11-30 21:34:03
63.29,14,4,Oscar,Eva,1999-11-21 13:25:16
892.39,12,8,Mia,Ivan,1999-10-24 17:28:40
810.67,4,20,Eva,Alice,1999-07-05 04:09:43
21.60,19,19,Tina,Tina,1999-08-27 22:53:08
236.81,13,7,Nora,Hannah,1999-06-10 13:25:23
56.10,9,2,Julia,Charlie,1999-06-23 11:51:36
819.45,16,1,Quinn,Bob,1999-01-28 13:19:10
910.98,18,16,Steve,Quinn,1999-03-18 00:39:52
5.68,14,17,Oscar,Rachel,1999-04-25 10:07:51
397.74,12,15,Mia,Paul,1999-04-18 06:34:59
29.68,4,1,Eva,Bob,1999-02-20 05:44:00
887.64,2,19,Charlie,Tina,1999-02-27 06:28:26
983.81,17,18,Rachel,Steve,1999-04-09 03:48:35
695.37,10,9,Kyle,Julia,1999-02-17 00:04:55
564.37,13,4,Nora,Eva,1999-04-01 07:32:50
177.05,20,5,Alice,Frank,1999-11-06 09:22:50
642.37,4,18,Eva,Steve,1999-06-19 08:34:13
895.78,12,7,Mia,Hannah,1999-09-10 07:12:23
25.65,18,4,Steve,Eva,1999-04-06 06:36:40
692.26,19,11,Tina,Lily,1999-04-19 01:52:33
444.02,3,10,David,Kyle,1999-04-11 13:38:02
947.78,20,9,Alice,Julia,1999-08-28 23:46:08
8.08,3,3,David,David,1999-08-31 06:34:52
760.15,13,5,Nora,Frank,1999-04-08 03:25:03
589.74,16,11,Quinn,Lily,1999-11-26 17:34:38
508.04,13,3,Nora,David,1999-03-08 05:55:51
667.75,20,12,Alice,Mia,1999-09-25 18:59:08
353.50,20,11,Alice,Lily,1999-05-01 02:37:25
285.08,9,1,Julia,Bob,1999-06-09 09:55:13
137.21,16,1,Quinn,Bob,1999-07-02 07:46:36
676.83,11,19,Lily,Tina,1999-09-14 08:32:15
916.53,1,7,Bob,Hannah,1999-01-06 10:05:58
943.76,5,7,Frank,Hannah,1999-08-05 08:36:22
782.06,12,15,Mia,Paul,1999-11-07 22:21:34
926.53,8,15,Ivan,Paul,1999-11-02 19:24:24
969.29,3,14,David,Oscar,1999-01-19 02:18:19
44.88,18,4,Steve,Eva,1999-11-02 22:47:33
986.27,1,20,Bob,Alice,1999-05-04 08:58:16
915.90,1,16,Bob,Quinn,1999-04-04 20:51:45
101.64,14,1,Oscar,Bob,1999-10-13 14:17:36
690.60,18,6,Steve,Grace,1999-02-15 06:09:53
609.29,13,9,Nora,Julia,1999-02-14 18:19:41
431.60,17,10,Rachel,Kyle,1999-04-01 19:57:34
691.85,3,12,David,Mia,1999-06-22 08:58:55
505.26,16,5,Quinn,Frank,1999-09-15 20:41:14
259.13,5,5,Frank,Frank,1999-06-28 15:57:48
794.80,1,20,Bob,Alice,1999-12-05 22:46:06
716.56,15,14,Paul,Oscar,1999-05-04 14:28:43
99.85,3,6,David,Grace,1999-02-12 10:36:29
628.05,5,19,Frank,Tina,1999-02-25 17:41:20
861.16,17,12,Rachel,Mia,1999-12-25 20:33:06
892.52,2,8,Charlie,Ivan,1999-04-23 03:23:59
892.58,17,11,Rachel,Lily,1999-12-27 01:19:11
319.57,18,1,Steve,Bob,1999-10-21 00:05:41
877.41,14,13,Oscar,Nora,1999-09-06 23:33:06
968.22,19,16,Tina,Quinn,1999-05-21 18:16:03
947.40,11,11,Lily,Lily,1999-07-18 00:33:14
486.77,13,1,Nora,Bob,1999-03-06 03:42:02
777.35,14,1,Oscar,Bob,1999-01-14 16:07:39
603.78,2,9,Charlie,Julia,1999-12-18 02:24:01
735.14,13,17,Nora,Rachel,1999-10-14 14:41:01
188.76,8,8,Ivan,Ivan,1999-05-01 17:54:14
476.15,10,6,Kyle,Grace,1999-03-02 15:16:26
676.55,2,17,Charlie,Rachel,1999-09-23 16:57:11
782.12,15,4,Paul,Eva,1999-06-01 17:44:44
26.54,5,18,Frank,Steve,1999-05-20 02:38:53
959.92,13,18,Nora,Steve,1999-06-24 11:52:06
214.03,15,5,Paul,Frank,1999-03-19 03:01:09
842.30,14,6,Oscar,Grace,1999-09-27 00:02:34
543.38,11,4,Lily,Eva,1999-06-24 15:30:12
511.00,9,1,Julia,Bob,1999-05-02 14:34:55
738.76,16,15,Quinn,Paul,1999-06-17 11:59:18
94.25,10,3,Kyle,David,1999-09-16 09:57:07
653.15,9,9,Julia,Julia,1999-10-17 08:25:30
973.34,19,16,Tina,Quinn,1999-12-13 23:32:37
522.72,9,3,Julia,David,1999-04-20 11:56:45
426.89,20,14,Alice,Oscar,1999-11-08 12:56:58
328.61,19,11,Tina,Lily,1999-11-24 08:51:01
946.36,12,2,Mia,Charlie,1999-08-26 17:21:52
568.18,16,7,Quinn,Hannah,1999-01-07 20:16:54
39.78,14,19,Oscar,Tina,1999-07-15 11:23:30
227.87,14,11,Oscar,Lily,1999-03-16 08:28:06
742.93,14,10,Oscar,Kyle,1999-11-11 17:41:42
4.99,1,12,Bob,Mia,1999-07-12 17:26:01
667.73,4,20,Eva,Alice,1999-06-15 01:15:09
397.64,14,12,Oscar,Mia,1999-10-16 02:18:49
969.60,17,16,Rachel,Quinn,1999-08-13 13:10:40
120.46,10,20,Kyle,Alice,1999-03-28 00:16:50
492.53,13,2,Nora,Charlie,1999-03-27 00:30:01
396.26,11,15,Lily,Paul,1999-07-04 06:13:42
979.60,2,15,Charlie,Paul,1999-08-02 17:16:07
202.44,8,11,Ivan,Lily,1999-05-04 14:25:53
869.92,11,12,Lily,Mia,1999-03-15 07:59:07
557.05,7,17,Hannah,Rachel,1999-11-27 22:07:30
535.86,18,3,Steve,David,1999-03-31 21:29:56
1.43,18,10,Steve,Kyle,1999-09-12 04:12:42
873.62,7,5,Hannah,Frank,1999-07-20 17:32:22
610.95,9,14,Julia,Oscar,1999-09-17 20:09:37
167.42,20,19,Alice,Tina,1999-01-26 17:47:39
985.48,5,12,Frank,Mia,1999-06-13 10:43:31
965.75,5,13,Frank,Nora,1999-08-29 04:28:25
673.28,7,13,Hannah,Nora,1999-02-19 21:30:50
832.55,11,20,Lily,Alice,1999-11-08 19:18:55
661.96,16,2,Quinn,Charlie,1999-02-04 09:45:29
733.38,5,7,Frank,Hannah,1999-01-20 23:55:47
230.28,18,15,Steve,Paul,1999-02-01 13:53:02
20.02,2,15,Charlie,Paul,1999-04-28 23:41:30
959.00,16,10,Quinn,Kyle,1999-09-03 22:23:00
164.43,14,15,Oscar,Paul,1999-06-19 09:07:17
265.79,9,5,Julia,Frank,1999-10-22 18:59:36
193.09,9,4,Julia,Eva,1999-04-08 09:26:10
867.98,7,8,Hannah,Ivan,1999-03-16 14:58:26
679.94,19,9,Tina,Julia,1999-07-02 01:46:04
518.52,10,15,Kyle,Paul,1999-04-23 19:23:18
683.02,14,12,Oscar,Mia,1999-06-08 18:43:27
103.38,14,7,Oscar,Hannah,1999-09-08 07:48:40
736.15,2,16,Charlie,Quinn,1999-03-16 12:45:42
639.48,1,12,Bob,Mia,1999-03-03 09:13:31
882.14,18,16,Steve,Quinn,1999-10-15 04:38:29
807.41,19,9,Tina,Julia,1999-07-10 18:55:23
190.74,3,3,David,David,1999-06-20 23:35:21
471.87,17,8,Rachel,Ivan,1999-10-25 04:35:58
216.53,17,17,Rachel,Rachel,1999-10-05 12:07:03
508.46,5,2,Frank,Charlie,1999-08-04 07:14:02
15.66,1,7,Bob,Hannah,1999-08-01 16:34:17
24.72,7,5,Hannah,Frank,1999-04-24 09:23:12
717.43,19,7,Tina,Hannah,1999-10-01 17:29:18
974.83,5,4,Frank,Eva,1999-01-08 00:34:27
438.16,10,19,Kyle,Tina,1999-01-22 09:33:18
701.32,17,20,Rachel,Alice,1999-03-14 21:47:38
7.66,16,1,Quinn,Bob,1999-09-29 00:51:43
55.69,4,1,Eva,Bob,1999-01-30 06:39:15
751.66,4,2,Eva,Charlie,1999-11-06 13:42:15
936.28,16,3,Quinn,David,1999-05-31 00:25:18
97.66,3,2,David,Charlie,1999-03-10 23:14:50
431.50,3,7,David,Hannah,1999-10-05 12:25:24
917.23,7,19,Hannah,Tina,1999-06-06 11:57:55
220.91,4,6,Eva,Grace,1999-03-03 00:54:14
167.30,19,5,Tina,Frank,1999-08-29 10:37:40
251.15,6,7,Grace,Hannah,1999-10-10 21:37:33
879.37,15,11,Paul,Lily,1999-03-04 01:39:59
645.80,7,9,Hannah,Julia,1999-06-01 03:17:58
127.92,1,13,Bob,Nora,1999-04-27 06:53:46
754.13,19,18,Tina,Steve,1999-11-09 21:13:31
43.50,4,13,Eva,Nora,1999-11-18 16:00:25
145.34,6,8,Grace,Ivan,1999-08-28 12:14:14
410.52,7,13,Hannah,Nora,1999-01-30 19:20:44
161.50,3,9,David,Julia,1999-05-22 21:02:29
771.29,1,2,Bob,Charlie,1999-01-19 13:14:13
96.80,9,2,Julia,Charlie,1999-03-24 01:09:15
268.16,18,13,Steve,Nora,1999-10-04 15:08:07
337.95,16,1,Quinn,Bob,1999-09-05 22:21:46
311.77,10,8,Kyle,Ivan,1999-07-15 13:49:34
329.39,7,10,Hannah,Kyle,1999-06-29 18:25:24
627.56,14,14,Oscar,Oscar,1999-07-17 04:06:55
689.49,20,11,Alice,Lily,1999-10-22 14:28:35
179.40,4,11,Eva,Lily,1999-07-26 20:13:38
849.28,18,2,Steve,Charlie,1999-01-02 21:09:18
878.07,7,2,Hannah,Charlie,1999-01-16 15:57:38
729.99,8,18,Ivan,Steve,1999-03-02 05:40:12
718.64,10,10,Kyle,Kyle,1999-05-27 12:56:02
10.09,6,9,Grace,Julia,1999-02-12 23:16:14
171.93,6,2,Grace,Charlie,1999-05-21 05:50:45
564.52,9,13,Julia,Nora,1999-03-31 11:57:47
51.64,16,11,Quinn,Lily,1999-07-23 05:10:24
690.90,9,14,Julia,Oscar,1999-06-11 16:38:23
670.13,14,7,Oscar,Hannah,1999-09-12 15:34:05
121.80,15,3,Paul,David,1999-01-08 17:58:30
759.85,1,11,Bob,Lily,1999-10-10 21:14:37
375.30,16,10,Quinn,Kyle,1999-05-19 09:03:31
659.96,11,11,Lily,Lily,1999-12-16 00:20:54
925.70,14,12,Oscar,Mia,1999-11-16 00:24:06
619.72,9,10,Julia,Kyle,1999-07-07 03:48:39
19.73,2,17,Charlie,Rachel,1999-06-27 14:11:22
974.58,11,6,Lily,Grace,1999-10-29 09:19:42
623.41,8,1,Ivan,Bob,1999-06-05 03:16:15
964.00,14,11,Oscar,Lily,1999-04-29 20:41:33
788.27,8,15,Ivan,Paul,1999-09-12 11:10:59
274.97,19,12,Tina,Mia,1999-12-16 07:34:32
673.29,10,12,Kyle,Mia,1999-07-28 06:33:50
560.82,10,17,Kyle,Rachel,1999-09-14 21:24:30
797.88,2,16,Charlie,Quinn,1999-02-25 11:23:43
744.01,6,15,Grace,Paul,1999-05-31 00:34:30
625.49,16,16,Quinn,Quinn,1999-03-11 13:47:06
214.99,9,14,Julia,Oscar,1999-03-21 11:22:21
94.33,1,17,Bob,Rachel,1999-01-24 12:07:24
48.32,15,17,Paul,Rachel,1999-08-07 09:11:54
755.36,3,12,David,Mia,1999-12-16 13:49:26
14.93,7,4,Hannah,Eva,1999-09-30 16:12:50
953.28,2,20,Charlie,Alice,1999-02-18 04:20:00
622.94,11,6,Lily,Grace,1999-08-04 08:36:23
830.73,8,12,Ivan,Mia,1999-06-10 01:52:36
780.47,13,4,Nora,Eva,1999-04-27 18:50:58
494.07,14,12,Oscar,Mia,1999-08-29 19:55:35
466.99,16,15,Quinn,Paul,1999-08-20 00:49:51
737.32,14,1,Oscar,Bob,1999-04-04 18:46:47
251.89,6,16,Grace,Quinn,1999-02-24 06:40:13
634.26,8,14,Ivan,Oscar,1999-09-25 01:22:01
582.01,4,4,Eva,Eva,1999-05-07 14:06:10
909.16,10,15,Kyle,Paul,1999-06-21 14:09:16
41.17,4,5,Eva,Frank,1999-09-04 22:15:18
392.99,16,11,Quinn,Lily,1999-12-28 02:37:56
149.13,17,5,Rachel,Frank,1999-07-06 20:55:02
786.90,4,3,Eva,David,1999-11-11 21:11:59
415.06,6,7,Grace,Hannah,1999-08-31 19:01:02
236.96,20,7,Alice,Hannah,1999-08-06 01:56:44
559.47,11,2,Lily,Charlie,1999-02-07 00:04:28
884.93,1,4,Bob,Eva,1999-10-09 02:27:06
481.45,14,10,Oscar,Kyle,1999-06-11 14:19:52
71.75,5,7,Frank,Hannah,1999-03-04 03:00:38
265.19,16,4,Quinn,Eva,1999-12-30 19:43:44
27.03,14,3,Oscar,David,1999-10-21 06:58:37
218.30,9,19,Julia,Tina,1999-12-02 17:05:39
820.75,9,10,Julia,Kyle,1999-01-02 13:41:53
785.13,7,1,Hannah,Bob,1999-04-23 08:47:56
642.57,2,14,Charlie,Oscar,1999-02-25 16:23:47
983.79,12,18,Mia,Steve,1999-02-09 23:20:14
18.56,18,15,Steve,Paul,1999-02-14 01:12:50
634.16,16,11,Quinn,Lily,1999-03-17 04:15:02
610.53,17,6,Rachel,Grace,1999-03-03 21:56:22
521.39,10,3,Kyle,David,1999-08-21 10:57:34
111.48,3,10,David,Kyle,1999-02-10 02:53:28
250.74,8,1,Ivan,Bob,1999-02-16 00:31:59
454.00,4,20,Eva,Alice,1999-06-25 21:04:46
689.86,20,11,Alice,Lily,1999-09-18 09:18:51
305.06,19,15,Tina,Paul,1999-09-11 21:17:17
877.14,6,12,Grace,Mia,1999-12-17 15:17:05
854.48,3,13,David,Nora,1999-09-26 01:55:49
286.52,4,16,Eva,Quinn,1999-04-22 14:48:53
50.16,4,14,Eva,Oscar,1999-03-10 04:21:57
813.28,17,13,Rachel,Nora,1999-03-28 17:57:14
628.04,2,10,Charlie,Kyle,1999-07-31 00:26:11
748.55,13,8,Nora,Ivan,1999-01-24 21:16:40
216.43,13,15,Nora,Paul,1999-04-11 04:21:39
749.49,19,14,Tina,Oscar,1999-10-11 04:07:39
228.74,5,20,Frank,Alice,1999-03-31 05:34:33
199.14,6,7,Grace,Hannah,1999-12-08 19:14:57
653.73,2,11,Charlie,Lily,1999-09-04 11:34:38
621.23,5,16,Frank,Quinn,1999-12-26 05:37:57
147.32,10,13,Kyle,Nora,1999-12-22 16:27:58
984.19,14,20,Oscar,Alice,1999-10-28 06:08:17
345.01,1,19,Bob,Tina,1999-07-14 20:33:16
465.25,13,14,Nora,Oscar,1999-01-20 06:16:34
886.05,20,7,Alice,Hannah,1999-02-19 01:59:55
248.21,10,13,Kyle,Nora,1999-05-30 13:43:26
728.65,3,17,David,Rachel,1999-05-18 09:12:02
600.32,8,2,Ivan,Charlie,1999-04-14 12:27:19
628.97,7,18,Hannah,Steve,1999-06-06 20:22:00
742.02,4,12,Eva,Mia,1999-11-06 00:27:33
987.48,9,4,Julia,Eva,1999-09-26 10:37:38
679.51,2,9,Charlie,Julia,1999-07-04 05:05:30
975.77,1,2,Bob,Charlie,1999-03-05 08:26:02
88.68,15,17,Paul,Rachel,1999-12-30 16:46:44
337.73,5,11,Frank,Lily,1999-12-15 17:05:22
230.58,14,5,Oscar,Frank,1999-01-09 05:32:24
666.11,11,7,Lily,Hannah,1999-01-06 09:32:44
556.07,15,8,Paul,Ivan,1999-07-17 14:36:51
593.57,3,3,David,David,1999-02-22 05:03:19
485.35,3,18,David,Steve,1999-09-25 02:12:54
92.47,7,8,Hannah,Ivan,1999-05-12 12:51:54
701.75,3,4,David,Eva,1999-09-22 06:55:56
172.79,8,19,Ivan,Tina,1999-09-25 21:15:33
862.16,12,16,Mia,Quinn,1999-12-13 11:14:30
477.92,19,7,Tina,Hannah,1999-12-05 16:20:29
117.42,12,13,Mia,Nora,1999-08-14 09:15:17
579.33,11,20,Lily,Alice,1999-05-15 08:56:21
403.14,7,4,Hannah,Eva,1999-11-22 05:57:38
329.29,1,7,Bob,Hannah,1999-03-07 22:21:18
733.34,19,18,Tina,Steve,1999-10-14 09:54:09
620.93,13,14,Nora,Oscar,1999-08-13 09:46:56
306.49,10,4,Kyle,Eva,1999-03-04 05:43:58
623.81,12,19,Mia,Tina,1999-08-25 05:42:22
511.99,10,7,Kyle,Hannah,1999-10-21 08:03:56
530.18,3,1,David,Bob,1999-11-04 03:12:08
226.97,14,16,Oscar,Quinn,1999-11-08 10:58:19
374.28,5,11,Frank,Lily,1999-12-04 21:22:29
769.19,12,6,Mia,Grace,1999-12-14 22:33:08
196.75,8,1,Ivan,Bob,1999-11-01 08:53:16
579.79,19,2,Tina,Charlie,1999-06-13 07:51:10
208.57,3,8,David,Ivan,1999-02-15 17:34:28
382.78,2,13,Charlie,Nora,1999-12-22 12:05:30
386.56,4,8,Eva,Ivan,1999-08-24 02:56:41
294.31,3,18,David,Steve,1999-10-21 18:30:20
508.35,5,11,Frank,Lily,1999-11-27 16:13:10
962.05,12,1,Mia,Bob,1999-01-12 20:55:29
784.70,17,14,Rachel,Oscar,1999-02-22 11:54:08
682.22,6,19,Grace,Tina,1999-03-16 03:41:05
56.83,9,20,Julia,Alice,1999-08-13 09:30:18
611.06,13,13,Nora,Nora,1999-02-22 16:50:18
916.26,6,9,Grace,Julia,1999-06-29 08:39:14
545.09,2,19,Charlie,Tina,1999-02-14 15:32:42
532.61,6,1,Grace,Bob,1999-04-13 14:13:53
214.97,18,4,Steve,Eva,1999-03-27 04:47:53
778.29,6,1,Grace,Bob,1999-05-29 16:20:18
617.67,18,2,Steve,Charlie,1999-06-06 17:04:29
378.05,7,8,Hannah,Ivan,1999-10-25 15:12:49
61.77,13,17,Nora,Rachel,1999-04-09 11:26:04
759.98,19,1,Tina,Bob,1999-06-16 22:14:45
342.82,4,4,Eva,Eva,1999-03-21 08:56:45
96.09,5,7,Frank,Hannah,1999-11-25 12:20:52
235.14,16,1,Quinn,Bob,1999-11-18 17:41:54
993.08,7,14,Hannah,Oscar,1999-04-17 09:25:25
818.73,9,16,Julia,Quinn,1999-03-16 05:31:09
912.07,20,11,Alice,Lily,1999-10-04 15:58:11
906.39,12,1,Mia,Bob,1999-01-18 00:41:33
229.03,5,1,Frank,Bob,1999-12-06 10:51:10
483.93,17,9,Rachel,Julia,1999-02-08 01:55:42
911.13,8,2,Ivan,Charlie,1999-04-24 08:52:21
133.99,10,3,Kyle,David,1999-02-18 04:56:00
377.83,6,9,Grace,Julia,1999-06-09 04:22:24
319.66,6,19,Grace,Tina,1999-08-15 21:33:18
665.99,6,12,Grace,Mia,1999-02-09 23:00:53
890.84,20,1,Alice,Bob,1999-10-10 09:32:57
554.59,16,11,Quinn,Lily,1999-07-04 16:24:09
586.51,2,1,Charlie,Bob,1999-08-08 18:14:56
250.04,16,2,Quinn,Charlie,1999-09-30 19:11:19
404.52,16,20,Quinn,Alice,1999-07-10 07:14:49
334.42,4,12,Eva,Mia,1999-05-22 11:12:20
997.44,11,4,Lily,Eva,1999-12-20 14:22:19
654.58,5,17,Frank,Rachel,1999-01-05 07:44:14
764.07,11,15,Lily,Paul,1999-09-14 19:34:04
857.85,12,16,Mia,Quinn,1999-01-03 21:21:42
308.55,6,18,Grace,Steve,1999-04-14 15:12:14
994.88,9,17,Julia,Rachel,1999-12-05 15:16:41
503.03,14,16,Oscar,Quinn,1999-11-26 08:57:17
536.11,6,14,Grace,Oscar,1999-03-31 22:59:28
968.58,15,15,Paul,Paul,1999-08-07 10:08:50
103.94,1,10,Bob,Kyle,1999-01-31 09:07:25
65.62,4,6,Eva,Grace,1999-02-28 12:03:32
118.67,20,11,Alice,Lily,1999-09-29 13:15:59
14.46,18,13,Steve,Nora,1999-03-04 07:23:13
893.15,5,19,Frank,Tina,1999-06-08 06:29:19
275.99,2,4,Charlie,Eva,1999-10-25 12:16:26
533.58,5,1,Frank,Bob,1999-04-12 11:53:44
948.75,2,1,Charlie,Bob,1999-09-17 19:57:00
408.08,14,3,Oscar,David,1999-01-28 17:07:30
868.98,12,11,Mia,Lily,1999-07-05 22:05:27
212.72,20,9,Alice,Julia,1999-10-31 04:04:47
326.33,3,9,David,Julia,1999-04-04 03:11:23
273.22,5,8,Frank,Ivan,1999-07-24 08:51:36
293.49,5,16,Frank,Quinn,1999-03-26 07:35:58
414.94,9,16,Julia,Quinn,1999-09-21 14:57:03
288.27,6,1,Grace,Bob,1999-10-11 02:16:18
247.72,19,5,Tina,Frank,1999-08-11 20:02:33
340.80,13,7,Nora,Hannah,1999-08-25 11:38:14
21.32,8,8,Ivan,Ivan,1999-09-19 14:20:15
962.70,4,1,Eva,Bob,1999-11-08 19:45:37
609.75,3,2,David,Charlie,1999-04-29 10:24:11
916.95,5,14,Frank,Oscar,1999-08-22 06:34:39
835.72,18,6,Steve,Grace,1999-09-06 19:02:28
99.11,6,20,Grace,Alice,1999-12-14 04:52:57
889.74,5,11,Frank,Lily,1999-02-12 05:46:15
993.33,10,9,Kyle,Julia,1999-03-23 11:38:01
496.76,13,4,Nora,Eva,1999-12-16 09:25:41
704.70,18,2,Steve,Charlie,1999-03-15 23:30:16
417.66,12,6,Mia,Grace,1999-12-16 06:41:38
958.41,8,16,Ivan,Quinn,1999-05-16 06:48:56
997.99,6,16,Grace,Quinn,1999-03-13 22:47:28
965.18,20,6,Alice,Grace,1999-12-01 14:11:18
609.32,5,5,Frank,Frank,1999-05-25 06:04:38
978.94,12,15,Mia,Paul,1999-06-12 22:53:58
960.87,4,14,Eva,Oscar,1999-01-25 10:49:02
507.74,7,19,Hannah,Tina,1999-05-11 22:22:36
589.45,5,12,Frank,Mia,1999-01-18 23:12:30
628.21,17,4,Rachel,Eva,1999-12-08 04:30:56
42.82,9,5,Julia,Frank,1999-12-03 22:41:25
437.11,4,17,Eva,Rachel,1999-10-21 13:10:30
721.18,14,14,Oscar,Oscar,1999-01-19 21:27:16
121.73,11,13,Lily,Nora,1999-12-13 12:59:06
74.17,20,10,Alice,Kyle,1999-09-24 13:51:12
113.20,2,6,Charlie,Grace,1999-07-29 06:13:38
850.11,16,5,Quinn,Frank,1999-08-09 22:52:11
205.20,10,18,Kyle,Steve,1999-08-11 08:00:37
229.41,11,3,Lily,David,1999-04-14 19:02:07
907.43,16,20,Quinn,Alice,1999-02-13 22:37:51
468.01,17,2,Rachel,Charlie,1999-08-21 02:09:25
66.71,15,17,Paul,Rachel,1999-07-10 08:27:44
533.46,17,15,Rachel,Paul,1999-11-13 10:51:26
48.37,7,16,Hannah,Quinn,1999-04-18 06:42:24
770.17,17,15,Rachel,Paul,1999-07-27 15:36:13
973.77,10,13,Kyle,Nora,1999-08-31 11:32:04
228.76,19,19,Tina,Tina,1999-10-17 08:51:14
278.81,10,10,Kyle,Kyle,1999-11-03 18:06:32
110.00,6,11,Grace,Lily,1999-09-12 21:42:51
631.42,5,3,Frank,David,1999-05-24 08:54:45
471.40,5,6,Frank,Grace,1999-09-16 19:48:35
838.91,11,13,Lily,Nora,1999-03-02 22:33:09
90.97,13,14,Nora,Oscar,1999-08-25 15:47:42
281.34,17,3,Rachel,David,1999-03-21 06:32:02
278.75,12,7,Mia,Hannah,1999-12-10 20:32:14
801.31,5,16,Frank,Quinn,1999-06-07 11:48:37
473.66,20,14,Alice,Oscar,1999-10-21 06:06:07
297.94,14,4,Oscar,Eva,1999-06-30 19:16:27
446.06,6,9,Grace,Julia,1999-11-03 10:43:33
910.54,7,4,Hannah,Eva,1999-11-16 10:53:45
977.23,13,19,Nora,Tina,1999-09-08 02:04:51
805.70,6,17,Grace,Rachel,1999-03-23 06:17:55
295.50,15,10,Paul,Kyle,1999-11-06 13:23:41
934.39,16,20,Quinn,Alice,1999-11-25 23:37:42
687.92,4,14,Eva,Oscar,1999-11-09 23:19:54
305.14,1,9,Bob,Julia,1999-06-08 20:25:45
821.09,14,16,Oscar,Quinn,1999-08-17 12:58:23
809.75,18,9,Steve,Julia,1999-09-23 19:34:15
491.73,16,10,Quinn,Kyle,1999-06-07 20:58:05
616.97,9,12,Julia,Mia,1999-04-19 23:14:08
920.62,5,4,Frank,Eva,1999-06-10 12:17:42
90.82,19,8,Tina,Ivan,1999-02-28 05:17:41
532.09,19,4,Tina,Eva,1999-08-28 10:11:25
920.01,14,2,Oscar,Charlie,1999-11-19 23:37:51
330.20,5,7,Frank,Hannah,1999-11-23 11:42:46
707.17,8,8,Ivan,Ivan,1999-11-19 22:05:23
0.45,18,5,Steve,Frank,1999-01-02 21:24:26
678.91,15,14,Paul,Oscar,1999-07-23 06:43:41
410.88,3,16,David,Quinn,1999-02-09 10:03:16
76.20,15,6,Paul,Grace,1999-10-08 22:46:55
375.72,20,14,Alice,Oscar,1999-03-01 08:08:28
